48297.00	3.63	7329
48298.00	2.21	4768
48299.00	15.54	34530
48311.00	14.27	15949
48313.00	22.64	27766
48314.00	55.28	70313
48315.00	20.32	33878
48317.00	45.30	80810
48318.00	15.74	30405
48319.00	11.27	22477
48320.00	3.76	7660
48321.00	10.96	22466
48322.00	25.54	56164
48323.00	18.78	44130
48324.00	5.59	28833
48325.00	1.63	12556
48331.00	3.11	4203
48335.00	6.20	6622
48338.00	32.14	37440
48339.00	5.24	6437
48340.00	7.77	9370
48341.00	18.27	22045
48342.00	8.36	10606
48353.00	54.15	61932
48354.00	15.47	20016
48355.00	22.00	27636
48356.00	13.78	16870
48410.00	10.98	14355
48414.00	17.71	20155
48415.00	52.24	60740
48420.00	21.11	20015
48421.00	38.35	37232
48423.00	16.96	17999
48424.00	40.74	43499
48425.00	66.50	82557
48434.00	33.05	32680
48454.00	0.93	1823
48455.00	9.13	24107
48456.00	6.39	22349
48466.00	13.65	13238
48467.00	23.17	22280
48469.00	39.36	47519
48487.00	22.00	27930
48488.00	5.18	6629
48489.00	28.89	37588
48490.00	13.65	18314
48492.00	97.44	136742
48531.00	4.56	5530
48532.00	19.39	25502
48533.00	49.34	59273
48538.00	4.14	6956
48539.00	19.05	28126
