56439	142.36	113288
56442	21.34	17914
56443	60.94	64165
56444	30.20	32083
56448	45.33	52546
56453	77.97	57340
56454	17.05	12986
56455	35.03	26674
56458	13.05	9999
56476	70.46	47233
56477	62.92	46906
56481	22.42	16614
56482	16.11	12561
56484	38.47	33375
56486	4.68	4020
56487	9.52	7605
56488	8.28	6928
56489	17.87	13946
56490	3.54	2924
56491	83.98	70299
56502	9.85	8145
56509	335.19	233073
56511	108.30	81014
56514	61.07	45446
56515	140.49	103564
56516	5.09	4674
56517	105.94	96310
56533	124.65	93275
56534	358.83	263298
56535	2.55	1972
56540	65.23	52578
56541	23.00	17059
56542	116.51	82127
56543	123.71	88172
56544	209.49	183623
56545	3.44	3307
56546	22.20	20882
56547	21.45	20785
56551	54.07	36587
56552	87.70	59591
56553	225.51	153992
56554	31.74	26262
56555	89.20	72844
56557	38.53	32224
56558	16.86	14046
56559	18.34	15630
56560	199.46	166279
56561	9.38	8806
56567	96.01	65157
56568	133.00	91425
56570	4.40	3231
56571	20.90	15279
56572	127.48	87094
56573	157.80	132473
56577	64.89	52474
56578	7.41	6619
56579	52.56	46853
56615	335.41	226187
56616	127.59	92600
56617	67.18	64341
56618	51.29	47342
56619	3.68	3644
56620	11.56	12168
56621	10.05	10490
56628	39.26	26777
56629	286.27	195968
56630	376.44	320267
56631	19.56	19175
56632	35.67	32982
56640	233.31	164182
56641	390.42	282652
56642	184.25	171913
56643	61.83	64183
56649	429.96	295217
56654	11.73	8368
56659	280.99	205363
56660	219.37	162211
56661	120.89	91935
56662	53.93	43046
56663	10.25	9743
56666	465.71	325337
56667	2.50	1808
56675	19.31	13563
56676	8.05	5926
56677	339.70	246275
56678	130.40	96366
56679	112.95	86655
56686	25.28	18390
56687	24.22	18214
56688	130.51	96359
56695	9.56	6796
56696	25.57	18522
56697	7.93	5783
56698	99.81	71836
56699	61.93	54607
56700	12.63	11523
